"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","GDPHRWKD","TOT","IDX2015","A","1984",74.874613,
"CHE","GDPHRWKD","TOT","IDX2015","A","1985",76.369023,
"CHE","GDPHRWKD","TOT","IDX2015","A","1986",76.43375,
"CHE","GDPHRWKD","TOT","IDX2015","A","1987",75.83425,
"CHE","GDPHRWKD","TOT","IDX2015","A","1988",76.355879,
"CHE","GDPHRWKD","TOT","IDX2015","A","1989",78.257941,
"CHE","GDPHRWKD","TOT","IDX2015","A","1990",78.929658,
"CHE","GDPHRWKD","TOT","IDX2015","A","1991",76.899974,"B"
"CHE","GDPHRWKD","TOT","IDX2015","A","1992",77.580542,
"CHE","GDPHRWKD","TOT","IDX2015","A","1993",78.290949,
"CHE","GDPHRWKD","TOT","IDX2015","A","1994",78.839266,
"CHE","GDPHRWKD","TOT","IDX2015","A","1995",80.245745,
"CHE","GDPHRWKD","TOT","IDX2015","A","1996",81.964045,
"CHE","GDPHRWKD","TOT","IDX2015","A","1997",84.408347,
"CHE","GDPHRWKD","TOT","IDX2015","A","1998",85.417681,
"CHE","GDPHRWKD","TOT","IDX2015","A","1999",85.040031,
"CHE","GDPHRWKD","TOT","IDX2015","A","2000",87.789313,
"CHE","GDPHRWKD","TOT","IDX2015","A","2001",89.805215,
"CHE","GDPHRWKD","TOT","IDX2015","A","2002",90.267824,
"CHE","GDPHRWKD","TOT","IDX2015","A","2003",89.839002,
"CHE","GDPHRWKD","TOT","IDX2015","A","2004",90.36092,
"CHE","GDPHRWKD","TOT","IDX2015","A","2005",92.443071,
"CHE","GDPHRWKD","TOT","IDX2015","A","2006",94.759845,
"CHE","GDPHRWKD","TOT","IDX2015","A","2007",96.588995,
"CHE","GDPHRWKD","TOT","IDX2015","A","2008",97.52976,
"CHE","GDPHRWKD","TOT","IDX2015","A","2009",95.343298,
"CHE","GDPHRWKD","TOT","IDX2015","A","2010",98.053752,
"CHE","GDPHRWKD","TOT","IDX2015","A","2011",97.492611,
"CHE","GDPHRWKD","TOT","IDX2015","A","2012",97.874372,
"CHE","GDPHRWKD","TOT","IDX2015","A","2013",99.682146,
"CHE","GDPHRWKD","TOT","IDX2015","A","2014",100.66456,
"CHE","GDPHRWKD","TOT","IDX2015","A","2015",100,
"CHE","GDPHRWKD","TOT","IDX2015","A","2016",100.642001,
"CHE","GDPHRWKD","TOT","IDX2015","A","2017",102.256129,
"CHE","GDPHRWKD","TOT","IDX2015","A","2018",104.616177,
"CHE","GDPHRWKD","TOT","IDX2015","A","2019",105.19707,
"CHE","GDPHRWKD","TOT","IDX2015","A","2020",106.678136,
"CHE","GDPHRWKD","TOT","IDX2015","A","2021",108.469065,
"TUR","GDPHRWKD","TOT","IDX2015","A","1970",26.554207,
"TUR","GDPHRWKD","TOT","IDX2015","A","1971",27.681713,
"TUR","GDPHRWKD","TOT","IDX2015","A","1972",29.052423,
"TUR","GDPHRWKD","TOT","IDX2015","A","1973",29.576967,
"TUR","GDPHRWKD","TOT","IDX2015","A","1974",30.692168,
"TUR","GDPHRWKD","TOT","IDX2015","A","1975",32.752104,
"TUR","GDPHRWKD","TOT","IDX2015","A","1976",35.966538,
"TUR","GDPHRWKD","TOT","IDX2015","A","1977",36.341456,
"TUR","GDPHRWKD","TOT","IDX2015","A","1978",36.700713,
"TUR","GDPHRWKD","TOT","IDX2015","A","1979",36.242786,
"TUR","GDPHRWKD","TOT","IDX2015","A","1980",35.051282,
"TUR","GDPHRWKD","TOT","IDX2015","A","1981",36.577206,
"TUR","GDPHRWKD","TOT","IDX2015","A","1982",37.631763,
"TUR","GDPHRWKD","TOT","IDX2015","A","1983",39.276637,
"TUR","GDPHRWKD","TOT","IDX2015","A","1984",42.703972,
"TUR","GDPHRWKD","TOT","IDX2015","A","1985",43.168535,
"TUR","GDPHRWKD","TOT","IDX2015","A","1986",45.739186,
"TUR","GDPHRWKD","TOT","IDX2015","A","1987",50.016271,
"TUR","GDPHRWKD","TOT","IDX2015","A","1988",50.521521,
"TUR","GDPHRWKD","TOT","IDX2015","A","1989",48.591727,
"TUR","GDPHRWKD","TOT","IDX2015","A","1990",52.235828,
"TUR","GDPHRWKD","TOT","IDX2015","A","1991",50.613132,
"TUR","GDPHRWKD","TOT","IDX2015","A","1992",52.422813,
"TUR","GDPHRWKD","TOT","IDX2015","A","1993",58.879643,
"TUR","GDPHRWKD","TOT","IDX2015","A","1994",52.42685,
"TUR","GDPHRWKD","TOT","IDX2015","A","1995",54.94252,
"TUR","GDPHRWKD","TOT","IDX2015","A","1996",56.660475,
"TUR","GDPHRWKD","TOT","IDX2015","A","1997",61.349412,
"TUR","GDPHRWKD","TOT","IDX2015","A","1998",61.420533,
"TUR","GDPHRWKD","TOT","IDX2015","A","1999",57.457043,
"TUR","GDPHRWKD","TOT","IDX2015","A","2000",62.351427,
"TUR","GDPHRWKD","TOT","IDX2015","A","2001",58.63482,
"TUR","GDPHRWKD","TOT","IDX2015","A","2002",62.573861,
"TUR","GDPHRWKD","TOT","IDX2015","A","2003",66.703512,
"TUR","GDPHRWKD","TOT","IDX2015","A","2004",72.799254,
"TUR","GDPHRWKD","TOT","IDX2015","A","2005",77.398474,
"TUR","GDPHRWKD","TOT","IDX2015","A","2006",81.036517,
"TUR","GDPHRWKD","TOT","IDX2015","A","2007",85.342439,
"TUR","GDPHRWKD","TOT","IDX2015","A","2008",85.059209,
"TUR","GDPHRWKD","TOT","IDX2015","A","2009",81.550972,
"TUR","GDPHRWKD","TOT","IDX2015","A","2010",83.60583,
"TUR","GDPHRWKD","TOT","IDX2015","A","2011",88.203014,
"TUR","GDPHRWKD","TOT","IDX2015","A","2012",90.050306,
"TUR","GDPHRWKD","TOT","IDX2015","A","2013",96.12967,
"TUR","GDPHRWKD","TOT","IDX2015","A","2014",96.077626,
"TUR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"TUR","GDPHRWKD","TOT","IDX2015","A","2016",102.258194,
"TUR","GDPHRWKD","TOT","IDX2015","A","2017",107.118185,
"TUR","GDPHRWKD","TOT","IDX2015","A","2018",109.819438,
"TUR","GDPHRWKD","TOT","IDX2015","A","2019",114.002844,
"TUR","GDPHRWKD","TOT","IDX2015","A","2020",134.316255,
"TUR","GDPHRWKD","TOT","IDX2015","A","2021",126.215189,"E"
"GBR","GDPHRWKD","TOT","IDX2015","A","1970",40.871163,
"GBR","GDPHRWKD","TOT","IDX2015","A","1971",43.537049,
"GBR","GDPHRWKD","TOT","IDX2015","A","1972",46.110641,
"GBR","GDPHRWKD","TOT","IDX2015","A","1973",46.950101,
"GBR","GDPHRWKD","TOT","IDX2015","A","1974",46.612467,
"GBR","GDPHRWKD","TOT","IDX2015","A","1975",46.225198,
"GBR","GDPHRWKD","TOT","IDX2015","A","1976",48.29045,
"GBR","GDPHRWKD","TOT","IDX2015","A","1977",49.941596,
"GBR","GDPHRWKD","TOT","IDX2015","A","1978",52.337009,
"GBR","GDPHRWKD","TOT","IDX2015","A","1979",53.985664,
"GBR","GDPHRWKD","TOT","IDX2015","A","1980",54.501653,
"GBR","GDPHRWKD","TOT","IDX2015","A","1981",57.76177,
"GBR","GDPHRWKD","TOT","IDX2015","A","1982",59.481168,
"GBR","GDPHRWKD","TOT","IDX2015","A","1983",62.621453,
"GBR","GDPHRWKD","TOT","IDX2015","A","1984",62.053177,
"GBR","GDPHRWKD","TOT","IDX2015","A","1985",62.756997,
"GBR","GDPHRWKD","TOT","IDX2015","A","1986",64.410028,
"GBR","GDPHRWKD","TOT","IDX2015","A","1987",66.792489,
"GBR","GDPHRWKD","TOT","IDX2015","A","1988",66.659856,
"GBR","GDPHRWKD","TOT","IDX2015","A","1989",66.935575,
"GBR","GDPHRWKD","TOT","IDX2015","A","1990",67.686646,
"GBR","GDPHRWKD","TOT","IDX2015","A","1991",69.051809,
"GBR","GDPHRWKD","TOT","IDX2015","A","1992",72.346628,
"GBR","GDPHRWKD","TOT","IDX2015","A","1993",74.970826,
"GBR","GDPHRWKD","TOT","IDX2015","A","1994",76.799506,
"GBR","GDPHRWKD","TOT","IDX2015","A","1995",77.757192,
"GBR","GDPHRWKD","TOT","IDX2015","A","1996",78.5049,
"GBR","GDPHRWKD","TOT","IDX2015","A","1997",80.613137,
"GBR","GDPHRWKD","TOT","IDX2015","A","1998",82.556489,
"GBR","GDPHRWKD","TOT","IDX2015","A","1999",84.364216,
"GBR","GDPHRWKD","TOT","IDX2015","A","2000",87.623554,
"GBR","GDPHRWKD","TOT","IDX2015","A","2001",88.516815,
"GBR","GDPHRWKD","TOT","IDX2015","A","2002",90.448717,
"GBR","GDPHRWKD","TOT","IDX2015","A","2003",92.902537,
"GBR","GDPHRWKD","TOT","IDX2015","A","2004",94.069696,
"GBR","GDPHRWKD","TOT","IDX2015","A","2005",94.877962,
"GBR","GDPHRWKD","TOT","IDX2015","A","2006",96.449704,
"GBR","GDPHRWKD","TOT","IDX2015","A","2007",97.815533,
"GBR","GDPHRWKD","TOT","IDX2015","A","2008",97.876231,
"GBR","GDPHRWKD","TOT","IDX2015","A","2009",95.517625,
"GBR","GDPHRWKD","TOT","IDX2015","A","2010",98.183656,
"GBR","GDPHRWKD","TOT","IDX2015","A","2011",98.203867,
"GBR","GDPHRWKD","TOT","IDX2015","A","2012",97.543225,
"GBR","GDPHRWKD","TOT","IDX2015","A","2013",98.011977,
"GBR","GDPHRWKD","TOT","IDX2015","A","2014",98.252909,
"GBR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"GBR","GDPHRWKD","TOT","IDX2015","A","2016",99.629002,
"GBR","GDPHRWKD","TOT","IDX2015","A","2017",101.429445,
"GBR","GDPHRWKD","TOT","IDX2015","A","2018",101.908738,
"GBR","GDPHRWKD","TOT","IDX2015","A","2019",102.375673,
"GBR","GDPHRWKD","TOT","IDX2015","A","2020",103.558338,
"GBR","GDPHRWKD","TOT","IDX2015","A","2021",101.732968,
"USA","GDPHRWKD","TOT","IDX2015","A","1970",48.819783,
"USA","GDPHRWKD","TOT","IDX2015","A","1971",50.650568,
"USA","GDPHRWKD","TOT","IDX2015","A","1972",51.882497,
"USA","GDPHRWKD","TOT","IDX2015","A","1973",53.113941,
"USA","GDPHRWKD","TOT","IDX2015","A","1974",52.634755,
"USA","GDPHRWKD","TOT","IDX2015","A","1975",54.075762,
"USA","GDPHRWKD","TOT","IDX2015","A","1976",55.385876,
"USA","GDPHRWKD","TOT","IDX2015","A","1977",55.976814,
"USA","GDPHRWKD","TOT","IDX2015","A","1978",56.420162,
"USA","GDPHRWKD","TOT","IDX2015","A","1979",56.672847,
"USA","GDPHRWKD","TOT","IDX2015","A","1980",56.684313,
"USA","GDPHRWKD","TOT","IDX2015","A","1981",57.999248,
"USA","GDPHRWKD","TOT","IDX2015","A","1982",57.81291,
"USA","GDPHRWKD","TOT","IDX2015","A","1983",59.394873,
"USA","GDPHRWKD","TOT","IDX2015","A","1984",60.633096,
"USA","GDPHRWKD","TOT","IDX2015","A","1985",61.748111,
"USA","GDPHRWKD","TOT","IDX2015","A","1986",63.14487,
"USA","GDPHRWKD","TOT","IDX2015","A","1987",63.603752,
"USA","GDPHRWKD","TOT","IDX2015","A","1988",64.339062,
"USA","GDPHRWKD","TOT","IDX2015","A","1989",64.905901,
"USA","GDPHRWKD","TOT","IDX2015","A","1990",66.017332,
"USA","GDPHRWKD","TOT","IDX2015","A","1991",66.882229,
"USA","GDPHRWKD","TOT","IDX2015","A","1992",69.179788,
"USA","GDPHRWKD","TOT","IDX2015","A","1993",69.44318,
"USA","GDPHRWKD","TOT","IDX2015","A","1994",70.03144,
"USA","GDPHRWKD","TOT","IDX2015","A","1995",70.185526,
"USA","GDPHRWKD","TOT","IDX2015","A","1996",71.930383,
"USA","GDPHRWKD","TOT","IDX2015","A","1997",72.97303,
"USA","GDPHRWKD","TOT","IDX2015","A","1998",74.614716,
"USA","GDPHRWKD","TOT","IDX2015","A","1999",76.818796,
"USA","GDPHRWKD","TOT","IDX2015","A","2000",78.928548,
"USA","GDPHRWKD","TOT","IDX2015","A","2001",80.660218,
"USA","GDPHRWKD","TOT","IDX2015","A","2002",82.891625,
"USA","GDPHRWKD","TOT","IDX2015","A","2003",85.398085,
"USA","GDPHRWKD","TOT","IDX2015","A","2004",87.632516,
"USA","GDPHRWKD","TOT","IDX2015","A","2005",89.463196,
"USA","GDPHRWKD","TOT","IDX2015","A","2006",90.31024,
"USA","GDPHRWKD","TOT","IDX2015","A","2007",91.57842,
"USA","GDPHRWKD","TOT","IDX2015","A","2008",92.751305,
"USA","GDPHRWKD","TOT","IDX2015","A","2009",95.715647,
"USA","GDPHRWKD","TOT","IDX2015","A","2010",98.245288,
"USA","GDPHRWKD","TOT","IDX2015","A","2011",98.282918,
"USA","GDPHRWKD","TOT","IDX2015","A","2012",98.653951,
"USA","GDPHRWKD","TOT","IDX2015","A","2013",99.073648,
"USA","GDPHRWKD","TOT","IDX2015","A","2014",99.446088,
"USA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"USA","GDPHRWKD","TOT","IDX2015","A","2016",100.302963,
"USA","GDPHRWKD","TOT","IDX2015","A","2017",101.201253,
"USA","GDPHRWKD","TOT","IDX2015","A","2018",102.3422,
"USA","GDPHRWKD","TOT","IDX2015","A","2019",103.581713,
"USA","GDPHRWKD","TOT","IDX2015","A","2020",107.111176,
"USA","GDPHRWKD","TOT","IDX2015","A","2021",108.386615,
"BGR","GDPHRWKD","TOT","IDX2015","A","1995",62.67684,
"BGR","GDPHRWKD","TOT","IDX2015","A","1996",64.273695,
"BGR","GDPHRWKD","TOT","IDX2015","A","1997",56.99558,
"BGR","GDPHRWKD","TOT","IDX2015","A","1998",61.829787,
"BGR","GDPHRWKD","TOT","IDX2015","A","1999",58.502895,
"BGR","GDPHRWKD","TOT","IDX2015","A","2000",63.795434,
"BGR","GDPHRWKD","TOT","IDX2015","A","2001",66.269869,
"BGR","GDPHRWKD","TOT","IDX2015","A","2002",70.025906,
"BGR","GDPHRWKD","TOT","IDX2015","A","2003",72.045881,
"BGR","GDPHRWKD","TOT","IDX2015","A","2004",73.755077,
"BGR","GDPHRWKD","TOT","IDX2015","A","2005",77.11784,
"BGR","GDPHRWKD","TOT","IDX2015","A","2006",79.920127,
"BGR","GDPHRWKD","TOT","IDX2015","A","2007",82.545193,
"BGR","GDPHRWKD","TOT","IDX2015","A","2008",83.600657,
"BGR","GDPHRWKD","TOT","IDX2015","A","2009",84.639759,
"BGR","GDPHRWKD","TOT","IDX2015","A","2010",89.490574,
"BGR","GDPHRWKD","TOT","IDX2015","A","2011",93.498556,
"BGR","GDPHRWKD","TOT","IDX2015","A","2012",96.570846,
"BGR","GDPHRWKD","TOT","IDX2015","A","2013",96.414173,
"BGR","GDPHRWKD","TOT","IDX2015","A","2014",97.043797,
"BGR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"BGR","GDPHRWKD","TOT","IDX2015","A","2016",102.582152,
"BGR","GDPHRWKD","TOT","IDX2015","A","2017",103.579945,
"BGR","GDPHRWKD","TOT","IDX2015","A","2018",106.387642,
"BGR","GDPHRWKD","TOT","IDX2015","A","2019",110.263892,
"BGR","GDPHRWKD","TOT","IDX2015","A","2020",110.644324,
"BGR","GDPHRWKD","TOT","IDX2015","A","2021",114.007795,
"CHL","GDPHRWKD","TOT","IDX2015","A","1986",39.729049,
"CHL","GDPHRWKD","TOT","IDX2015","A","1987",40.689419,
"CHL","GDPHRWKD","TOT","IDX2015","A","1988",41.149483,
"CHL","GDPHRWKD","TOT","IDX2015","A","1989",43.01376,
"CHL","GDPHRWKD","TOT","IDX2015","A","1990",43.516057,
"CHL","GDPHRWKD","TOT","IDX2015","A","1991",46.334712,
"CHL","GDPHRWKD","TOT","IDX2015","A","1992",49.840205,
"CHL","GDPHRWKD","TOT","IDX2015","A","1993",51.003237,
"CHL","GDPHRWKD","TOT","IDX2015","A","1994",54.009411,
"CHL","GDPHRWKD","TOT","IDX2015","A","1995",59.713056,
"CHL","GDPHRWKD","TOT","IDX2015","A","1996",63.747671,
"CHL","GDPHRWKD","TOT","IDX2015","A","1997",68.871274,
"CHL","GDPHRWKD","TOT","IDX2015","A","1998",68.938199,
"CHL","GDPHRWKD","TOT","IDX2015","A","1999",70.438402,
"CHL","GDPHRWKD","TOT","IDX2015","A","2000",73.042657,
"CHL","GDPHRWKD","TOT","IDX2015","A","2001",75.301069,
"CHL","GDPHRWKD","TOT","IDX2015","A","2002",76.012594,
"CHL","GDPHRWKD","TOT","IDX2015","A","2003",77.118859,
"CHL","GDPHRWKD","TOT","IDX2015","A","2004",80.188932,
"CHL","GDPHRWKD","TOT","IDX2015","A","2005",84.633798,
"CHL","GDPHRWKD","TOT","IDX2015","A","2006",87.97507,
"CHL","GDPHRWKD","TOT","IDX2015","A","2007",91.546883,
"CHL","GDPHRWKD","TOT","IDX2015","A","2008",93.714258,
"CHL","GDPHRWKD","TOT","IDX2015","A","2009",94.298214,
"CHL","GDPHRWKD","TOT","IDX2015","A","2010",89.896663,
"CHL","GDPHRWKD","TOT","IDX2015","A","2011",91.840119,
"CHL","GDPHRWKD","TOT","IDX2015","A","2012",96.420389,
"CHL","GDPHRWKD","TOT","IDX2015","A","2013",97.846298,
"CHL","GDPHRWKD","TOT","IDX2015","A","2014",99.538539,
"CHL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"CHL","GDPHRWKD","TOT","IDX2015","A","2016",101.40208,
"CHL","GDPHRWKD","TOT","IDX2015","A","2017",101.095528,
"CHL","GDPHRWKD","TOT","IDX2015","A","2018",103.238007,
"CHL","GDPHRWKD","TOT","IDX2015","A","2019",103.176421,
"CHL","GDPHRWKD","TOT","IDX2015","A","2020",116.642176,
"CHL","GDPHRWKD","TOT","IDX2015","A","2021",118.191223,
"CRI","GDPHRWKD","TOT","IDX2015","A","1991",62.894385,
"CRI","GDPHRWKD","TOT","IDX2015","A","1992",63.56383,
"CRI","GDPHRWKD","TOT","IDX2015","A","1993",64.723598,
"CRI","GDPHRWKD","TOT","IDX2015","A","1994",64.034478,
"CRI","GDPHRWKD","TOT","IDX2015","A","1995",65.333285,
"CRI","GDPHRWKD","TOT","IDX2015","A","1996",65.593634,
"CRI","GDPHRWKD","TOT","IDX2015","A","1997",64.659184,
"CRI","GDPHRWKD","TOT","IDX2015","A","1998",65.374817,
"CRI","GDPHRWKD","TOT","IDX2015","A","1999",66.886294,
"CRI","GDPHRWKD","TOT","IDX2015","A","2000",68.092144,
"CRI","GDPHRWKD","TOT","IDX2015","A","2001",67.691545,
"CRI","GDPHRWKD","TOT","IDX2015","A","2002",68.151409,
"CRI","GDPHRWKD","TOT","IDX2015","A","2003",69.11186,
"CRI","GDPHRWKD","TOT","IDX2015","A","2004",70.84245,
"CRI","GDPHRWKD","TOT","IDX2015","A","2005",69.609736,
"CRI","GDPHRWKD","TOT","IDX2015","A","2006",72.355632,
"CRI","GDPHRWKD","TOT","IDX2015","A","2007",73.340227,
"CRI","GDPHRWKD","TOT","IDX2015","A","2008",75.650728,
"CRI","GDPHRWKD","TOT","IDX2015","A","2009",77.795111,
"CRI","GDPHRWKD","TOT","IDX2015","A","2010",86.883473,
"CRI","GDPHRWKD","TOT","IDX2015","A","2011",91.054479,
"CRI","GDPHRWKD","TOT","IDX2015","A","2012",89.785124,
"CRI","GDPHRWKD","TOT","IDX2015","A","2013",94.482413,
"CRI","GDPHRWKD","TOT","IDX2015","A","2014",96.884612,
"CRI","GDPHRWKD","TOT","IDX2015","A","2015",100,
"CRI","GDPHRWKD","TOT","IDX2015","A","2016",104.38458,
"CRI","GDPHRWKD","TOT","IDX2015","A","2017",106.844514,
"CRI","GDPHRWKD","TOT","IDX2015","A","2018",108.821,
"CRI","GDPHRWKD","TOT","IDX2015","A","2019",111.826768,
"CRI","GDPHRWKD","TOT","IDX2015","A","2020",128.859654,
"CRI","GDPHRWKD","TOT","IDX2015","A","2021",121.89679,
"HRV","GDPHRWKD","TOT","IDX2015","A","1995",63.722901,
"HRV","GDPHRWKD","TOT","IDX2015","A","1996",67.596731,
"HRV","GDPHRWKD","TOT","IDX2015","A","1997",71.724376,
"HRV","GDPHRWKD","TOT","IDX2015","A","1998",73.531514,
"HRV","GDPHRWKD","TOT","IDX2015","A","1999",72.849933,
"HRV","GDPHRWKD","TOT","IDX2015","A","2000",75.163944,
"HRV","GDPHRWKD","TOT","IDX2015","A","2001",77.980028,
"HRV","GDPHRWKD","TOT","IDX2015","A","2002",81.839435,
"HRV","GDPHRWKD","TOT","IDX2015","A","2003",84.315174,
"HRV","GDPHRWKD","TOT","IDX2015","A","2004",87.07286,
"HRV","GDPHRWKD","TOT","IDX2015","A","2005",90.004982,
"HRV","GDPHRWKD","TOT","IDX2015","A","2006",91.530624,
"HRV","GDPHRWKD","TOT","IDX2015","A","2007",93.071565,
"HRV","GDPHRWKD","TOT","IDX2015","A","2008",92.862535,
"HRV","GDPHRWKD","TOT","IDX2015","A","2009",86.802774,
"HRV","GDPHRWKD","TOT","IDX2015","A","2010",88.485046,
"HRV","GDPHRWKD","TOT","IDX2015","A","2011",92.171409,
"HRV","GDPHRWKD","TOT","IDX2015","A","2012",94.237025,
"HRV","GDPHRWKD","TOT","IDX2015","A","2013",97.363655,
"HRV","GDPHRWKD","TOT","IDX2015","A","2014",95.422127,
"HRV","GDPHRWKD","TOT","IDX2015","A","2015",100,
"HRV","GDPHRWKD","TOT","IDX2015","A","2016",102.845111,
"HRV","GDPHRWKD","TOT","IDX2015","A","2017",104.42817,
"HRV","GDPHRWKD","TOT","IDX2015","A","2018",105.473111,
"HRV","GDPHRWKD","TOT","IDX2015","A","2019",104.361121,
"HRV","GDPHRWKD","TOT","IDX2015","A","2020",97.284249,
"HRV","GDPHRWKD","TOT","IDX2015","A","2021",105.901089,
"EST","GDPHRWKD","TOT","IDX2015","A","2000",60.535218,
"EST","GDPHRWKD","TOT","IDX2015","A","2001",64.047757,
"EST","GDPHRWKD","TOT","IDX2015","A","2002",68.323486,
"EST","GDPHRWKD","TOT","IDX2015","A","2003",71.784218,
"EST","GDPHRWKD","TOT","IDX2015","A","2004",76.650283,
"EST","GDPHRWKD","TOT","IDX2015","A","2005",81.186504,
"EST","GDPHRWKD","TOT","IDX2015","A","2006",85.277815,
"EST","GDPHRWKD","TOT","IDX2015","A","2007",91.714391,
"EST","GDPHRWKD","TOT","IDX2015","A","2008",88.532926,
"EST","GDPHRWKD","TOT","IDX2015","A","2009",90.389314,
"EST","GDPHRWKD","TOT","IDX2015","A","2010",95.230659,
"EST","GDPHRWKD","TOT","IDX2015","A","2011",93.664216,
"EST","GDPHRWKD","TOT","IDX2015","A","2012",96.782402,
"EST","GDPHRWKD","TOT","IDX2015","A","2013",98.021637,
"EST","GDPHRWKD","TOT","IDX2015","A","2014",100.545821,
"EST","GDPHRWKD","TOT","IDX2015","A","2015",100,
"EST","GDPHRWKD","TOT","IDX2015","A","2016",102.625491,
"EST","GDPHRWKD","TOT","IDX2015","A","2017",105.666517,
"EST","GDPHRWKD","TOT","IDX2015","A","2018",112.536169,
"EST","GDPHRWKD","TOT","IDX2015","A","2019",116.155203,
"EST","GDPHRWKD","TOT","IDX2015","A","2020",122.871262,
"EST","GDPHRWKD","TOT","IDX2015","A","2021",122.787944,
"ISR","GDPHRWKD","TOT","IDX2015","A","1981",64.475728,
"ISR","GDPHRWKD","TOT","IDX2015","A","1982",65.591698,
"ISR","GDPHRWKD","TOT","IDX2015","A","1983",65.948935,
"ISR","GDPHRWKD","TOT","IDX2015","A","1984",65.413216,
"ISR","GDPHRWKD","TOT","IDX2015","A","1985",67.648021,
"ISR","GDPHRWKD","TOT","IDX2015","A","1986",69.486297,
"ISR","GDPHRWKD","TOT","IDX2015","A","1987",72.366898,
"ISR","GDPHRWKD","TOT","IDX2015","A","1988",73.724247,
"ISR","GDPHRWKD","TOT","IDX2015","A","1989",72.784933,
"ISR","GDPHRWKD","TOT","IDX2015","A","1990",76.555916,
"ISR","GDPHRWKD","TOT","IDX2015","A","1991",78.462977,
"ISR","GDPHRWKD","TOT","IDX2015","A","1992",78.015232,
"ISR","GDPHRWKD","TOT","IDX2015","A","1993",77.500286,
"ISR","GDPHRWKD","TOT","IDX2015","A","1994",76.445408,
"ISR","GDPHRWKD","TOT","IDX2015","A","1995",75.669805,
"ISR","GDPHRWKD","TOT","IDX2015","A","1996",76.444123,
"ISR","GDPHRWKD","TOT","IDX2015","A","1997",77.14165,
"ISR","GDPHRWKD","TOT","IDX2015","A","1998",79.22157,
"ISR","GDPHRWKD","TOT","IDX2015","A","1999",78.953691,
"ISR","GDPHRWKD","TOT","IDX2015","A","2000",82.092409,
"ISR","GDPHRWKD","TOT","IDX2015","A","2001",83.092725,
"ISR","GDPHRWKD","TOT","IDX2015","A","2002",81.669476,
"ISR","GDPHRWKD","TOT","IDX2015","A","2003",82.555966,
"ISR","GDPHRWKD","TOT","IDX2015","A","2004",86.300376,
"ISR","GDPHRWKD","TOT","IDX2015","A","2005",87.470358,
"ISR","GDPHRWKD","TOT","IDX2015","A","2006",90.316037,
"ISR","GDPHRWKD","TOT","IDX2015","A","2007",91.305631,
"ISR","GDPHRWKD","TOT","IDX2015","A","2008",91.206502,
"ISR","GDPHRWKD","TOT","IDX2015","A","2009",90.194965,
"ISR","GDPHRWKD","TOT","IDX2015","A","2010",92.819167,
"ISR","GDPHRWKD","TOT","IDX2015","A","2011",95.677237,
"ISR","GDPHRWKD","TOT","IDX2015","A","2012",95.710983,
"ISR","GDPHRWKD","TOT","IDX2015","A","2013",97.984168,
"ISR","GDPHRWKD","TOT","IDX2015","A","2014",99.844161,
"ISR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ISR","GDPHRWKD","TOT","IDX2015","A","2016",100.84837,
"ISR","GDPHRWKD","TOT","IDX2015","A","2017",102.748123,
"ISR","GDPHRWKD","TOT","IDX2015","A","2018",105.539789,
"ISR","GDPHRWKD","TOT","IDX2015","A","2019",108.967004,
"ISR","GDPHRWKD","TOT","IDX2015","A","2020",115.844024,
"ISR","GDPHRWKD","TOT","IDX2015","A","2021",117.46853,
"LVA","GDPHRWKD","TOT","IDX2015","A","1995",38.564973,
"LVA","GDPHRWKD","TOT","IDX2015","A","1996",39.379401,
"LVA","GDPHRWKD","TOT","IDX2015","A","1997",41.127174,
"LVA","GDPHRWKD","TOT","IDX2015","A","1998",43.922984,
"LVA","GDPHRWKD","TOT","IDX2015","A","1999",45.922338,
"LVA","GDPHRWKD","TOT","IDX2015","A","2000",50.136843,
"LVA","GDPHRWKD","TOT","IDX2015","A","2001",52.234448,
"LVA","GDPHRWKD","TOT","IDX2015","A","2002",56.059871,
"LVA","GDPHRWKD","TOT","IDX2015","A","2003",60.590619,
"LVA","GDPHRWKD","TOT","IDX2015","A","2004",66.679449,
"LVA","GDPHRWKD","TOT","IDX2015","A","2005",71.589803,
"LVA","GDPHRWKD","TOT","IDX2015","A","2006",76.340834,"B"
"LVA","GDPHRWKD","TOT","IDX2015","A","2007",82.43881,
"LVA","GDPHRWKD","TOT","IDX2015","A","2008",82.395386,
"LVA","GDPHRWKD","TOT","IDX2015","A","2009",84.590478,
"LVA","GDPHRWKD","TOT","IDX2015","A","2010",87.35522,
"LVA","GDPHRWKD","TOT","IDX2015","A","2011",87.515313,
"LVA","GDPHRWKD","TOT","IDX2015","A","2012",93.180855,
"LVA","GDPHRWKD","TOT","IDX2015","A","2013",93.227711,
"LVA","GDPHRWKD","TOT","IDX2015","A","2014",95.768473,
"LVA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LVA","GDPHRWKD","TOT","IDX2015","A","2016",102.640295,
"LVA","GDPHRWKD","TOT","IDX2015","A","2017",106.975631,
